time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2025-03-31 23:22:27.007 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724006473728,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:23:27.011 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724007907328,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:24:27.017 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724007211008,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:25:27.020 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724010737664,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:26:27.025 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724014419968,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:27:27.029 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724011454464,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:28:27.036 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724011192320,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:29:27.042 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724009889792,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:30:27.045 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724011163648,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:31:27.050 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724008579072,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:32:27.058 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724016648192,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,28964360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:33:27.062 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724016013312,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,3,12808360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:34:27.066 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724015394816,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:35:27.072 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724011692032,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:36:27.078 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724011614208,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:37:27.085 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724010905600,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:38:27.089 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724007743488,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:39:27.095 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724011659264,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:40:27.103 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724010795008,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:41:27.108 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724009467904,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:42:27.114 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724011245568,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:43:27.117 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724011712512,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:44:27.123 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724005396480,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:45:27.126 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724005101568,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,12808360,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:46:27.129 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723998498816,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:47:27.135 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723997298688,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:48:27.142 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723996930048,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:49:27.149 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723995611136,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:50:27.153 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723993255936,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:51:27.158 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723989721088,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:52:27.164 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723988590592,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:53:27.167 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723986870272,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:54:27.174 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723984678912,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:55:27.177 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724001779712,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:56:27.115 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723994992640,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:57:27.119 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723993370624,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:58:27.125 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723993317376,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-03-31 23:59:27.132 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,723993219072,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-04-01 00:00:27.135 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724011229184,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17002664,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-04-01 00:01:27.140 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724007555072,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21196968,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-04-01 00:02:27.146 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724005871616,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21196968,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-04-01 00:03:27.152 UTC, ,589,3170109,1648,23568,224, ,5, , , , , , , , , , , ,5,5, , , ,2,2,6, , , , , , , , , , , , , , , , ,3457,3, ,2936, , , , ,4347,724004401152,36,36, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4347, ,1743459613064, , , , ,3145728,4320, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,21196968,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
